"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.384350600E-2,9.954141974E-1,4.527220249E0,9.183652878E0,1.028717905E1
9.591887100E-2,9.906286001E-1,4.541577339E0,9.241081238E0,1.034431497E1
9.799418300E-2,9.858429432E-1,4.551148891E0,9.269794464E0,1.037371351E1
1.000694960E-1,9.858429432E-1,4.555934429E0,9.293723106E0,1.039719741E1
1.021448610E-1,9.762716293E-1,4.555934429E0,9.308079720E0,1.040913027E1
1.042201730E-1,9.714859724E-1,4.570291042E0,9.303294182E0,1.041069776E1
1.062955380E-1,9.523434043E-1,4.584648132E0,9.288937569E0,1.040241883E1
1.083708500E-1,9.332008362E-1,4.613361835E0,9.260223389E0,1.038776725E1
1.104461630E-1,9.188438654E-1,4.622933388E0,9.231510162E0,1.036516122E1
1.125215270E-1,9.044869542E-1,4.632504463E0,9.178867340E0,1.032132743E1
1.145968400E-1,8.949156404E-1,4.646861553E0,9.131011009E0,1.028443282E1
1.166722040E-1,8.901300430E-1,4.661218643E0,9.068798065E0,1.023534997E1
1.187475170E-1,8.949156404E-1,4.685146809E0,8.982656479E0,1.017052565E1
1.208228810E-1,8.997012973E-1,4.718646049E0,8.906085968E0,1.011896488E1
1.228981940E-1,9.140582681E-1,4.756931305E0,8.839086533E0,1.007935259E1
1.249735060E-1,9.236295223E-1,4.795216560E0,8.757730484E0,1.002721480E1
1.270488190E-1,9.379864931E-1,4.823930264E0,8.662017822E0,9.958949473E0
1.291241830E-1,9.475577474E-1,4.867001057E0,8.575876236E0,9.906120239E0
1.311995480E-1,9.379864931E-1,4.905286312E0,8.499305725E0,9.857984088E0
1.332748610E-1,9.284151793E-1,4.938786030E0,8.432307243E0,9.816178872E0
1.353501730E-1,9.332008362E-1,4.967499733E0,8.355736732E0,9.765513491E0
1.374255380E-1,9.236295223E-1,5.015356064E0,8.279166222E0,9.723758598E0
1.395008500E-1,9.140582681E-1,5.044070244E0,8.202595711E0,9.672679233E0
1.415762150E-1,8.949156404E-1,5.063212872E0,8.126026154E0,9.616095862E0
1.436515270E-1,8.949156404E-1,5.072783947E0,8.063812256E0,9.568650849E0
1.457268400E-1,8.949156404E-1,5.053641319E0,8.020741463E0,9.522208683E0
1.478022040E-1,9.092726111E-1,5.039284706E0,8.015955925E0,9.511924959E0
1.498775170E-1,9.475577474E-1,5.024927616E0,8.044670105E0,9.532286207E0
1.519528810E-1,9.858429432E-1,5.020142078E0,8.130811691E0,9.606446354E0
1.540281940E-1,1.024128079E0,5.005784988E0,8.240880966E0,9.696331305E0
1.561035580E-1,1.038485050E0,5.000999451E0,8.360522270E0,9.797284284E0
1.581788710E-1,1.033699393E0,4.996213913E0,8.484949112E0,9.900760038E0
1.602541830E-1,1.028913736E0,4.972285271E0,8.585447311E0,9.974577175E0
1.623295480E-1,1.000199914E0,4.953142643E0,8.676374435E0,1.004059238E1
1.644048610E-1,9.619147182E-1,4.934000492E0,8.762516975E0,1.010204655E1
1.664802250E-1,9.188438654E-1,4.919643402E0,8.839086533E0,1.015758908E1
1.685555380E-1,8.757730722E-1,4.876572609E0,8.896514893E0,1.018311917E1
1.706308500E-1,8.374879360E-1,4.838287354E0,8.944371223E0,1.020353797E1
1.727062150E-1,8.231309652E-1,4.790431023E0,8.992227554E0,1.022183596E1
1.747815270E-1,8.087740541E-1,4.742574692E0,9.054440498E0,1.025324451E1
1.768568920E-1,7.848458290E-1,4.704289436E0,9.102297783E0,1.027609590E1
1.789322040E-1,7.800601721E-1,4.661218643E0,9.135796547E0,1.028582674E1
1.810075690E-1,7.752745152E-1,4.627718925E0,9.169296265E0,1.030013723E1
1.830828810E-1,7.657032609E-1,4.622933388E0,9.193224907E0,1.031858512E1
1.851581940E-1,7.752745152E-1,4.618147850E0,9.202795982E0,1.032568613E1
1.872335580E-1,8.039883971E-1,4.603790760E0,9.174081802E0,1.029587605E1
1.893088710E-1,8.518448472E-1,4.603790760E0,9.126225471E0,1.025712047E1
1.913842360E-1,9.044869542E-1,4.599005222E0,9.025727272E0,1.017018675E1
1.934595480E-1,9.619147182E-1,4.584648132E0,8.910871506E0,1.006716988E1
1.955348610E-1,1.014556766E0,4.584648132E0,8.772088051E0,9.949766465E0
1.976102250E-1,1.062413216E0,4.579862595E0,8.623732567E0,9.822047985E0
1.996855380E-1,1.105484009E0,4.589433670E0,8.484949112E0,9.709755802E0
2.017609020E-1,1.124626637E0,4.618147850E0,8.370093346E0,9.625514908E0
2.038362150E-1,1.148554921E0,4.646861553E0,8.288737297E0,9.571607320E0
2.059115270E-1,1.167697430E0,4.704289436E0,8.212167740E0,9.535908734E0
2.079868920E-1,1.201196909E0,4.766502857E0,8.149953842E0,9.517571703E0
2.100622040E-1,1.253839016E0,4.828716278E0,8.097311974E0,9.510787263E0
2.121375690E-1,1.330409408E0,4.886143684E0,8.063812256E0,9.522051113E0
2.142128810E-1,1.406979680E0,4.943571568E0,8.025527000E0,9.530350219E0
2.162882460E-1,1.526620865E0,4.991427898E0,8.015955925E0,9.565587965E0
2.183635580E-1,1.631905079E0,5.020142078E0,7.987242222E0,9.573974043E0
