"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.460612542E0,6.024971008E-1,6.388415222E0,7.031927032E0,9.519603437E0
1.470598542E0,1.290017395E0,6.490502930E0,6.812333679E0,9.497297685E0
1.480585542E0,2.087109833E0,6.717281342E0,7.200476532E0,1.006601999E1
1.490572542E0,2.076182556E0,7.033124542E0,7.750881958E0,1.067012399E1
1.500559542E0,1.235530701E0,6.885381775E0,7.773484955E0,1.045763294E1
1.510546542E0,3.760180664E-1,6.381828918E0,7.493267670E0,9.849781231E0
1.520532542E0,-3.170407104E-1,6.310277710E0,7.059469757E0,9.473976612E0
1.530519542E0,-6.568341064E-1,6.491850128E0,6.606212311E0,9.285342763E0
1.540506542E0,-9.319619751E-1,6.346951447E0,6.432124329E0,9.084303450E0
1.550493542E0,-9.131011963E-1,6.129902802E0,6.807693329E0,9.206201747E0
1.560480542E0,-4.340972900E-1,6.133794708E0,6.956334229E0,9.284528199E0
1.570466542E0,4.513114929E-1,6.475534058E0,7.040459290E0,9.576235712E0
1.580453542E0,9.738748169E-1,6.908433838E0,7.405101013E0,1.017400665E1
1.590440542E0,1.015338593E0,6.955885162E0,7.251071320E0,1.009917255E1
1.600427542E0,8.415499878E-1,6.868017883E0,6.536157990E0,9.518363162E0
1.610414542E0,4.692741394E-1,6.916217651E0,6.709347839E0,9.647260401E0
1.620401542E0,1.345701599E-1,6.849905548E0,7.199877777E0,9.938689811E0
1.630387542E0,7.499404907E-2,6.643035736E0,7.445816345E0,9.978763899E0
1.640374542E0,-1.969903564E-1,6.519093475E0,7.732170868E0,1.011552526E1
1.650361542E0,-5.372328186E-1,6.428980865E0,7.668702850E0,1.002144787E1
1.660348542E0,-6.523434448E-1,6.407126312E0,7.343728638E0,9.767659385E0
1.670335542E0,-5.384303284E-1,6.452032928E0,7.224127350E0,9.700858317E0
1.680321542E0,-7.843688965E-2,6.502028961E0,7.120093689E0,9.642523897E0
1.690308542E0,4.492158508E-1,6.638844452E0,7.228468323E0,9.824805587E0
1.700295542E0,7.092251587E-1,6.517895966E0,7.812104645E0,1.019877184E1
1.710282542E0,9.331594849E-1,6.367309113E0,8.480614471E0,1.064585524E1
1.720269542E0,3.760180664E-1,6.524931335E0,8.608448639E0,1.080839981E1
