"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
1.382337250E0	-1.488229027E-3	1.594210975E-3	-2.400231361E-2	2.410119070E-2
1.392284250E0	-2.253354993E-3	2.986511681E-3	-1.644186489E-2	1.686214049E-2
1.402231250E0	-7.665161975E-4	1.429911470E-3	-1.670855097E-2	1.678713405E-2
1.412178250E0	-1.506874803E-3	-2.848190255E-3	-1.561851799E-2	1.594744380E-2
1.422125250E0	5.956445821E-4	-2.663440770E-3	-9.713562205E-3	1.008969771E-2
1.432072250E0	-2.592691686E-3	-3.171958961E-4	-8.624062873E-3	9.010944671E-3
1.442019250E0	-2.402532846E-4	5.043565761E-4	-8.155455813E-3	8.174567677E-3
1.451966250E0	-9.894005489E-4	-1.392080449E-3	-2.700769808E-3	3.195459118E-3
1.461913250E0	1.727836207E-5	1.272128196E-3	4.215829074E-3	4.403614819E-3
1.471860250E0	-1.843206119E-3	-1.625167206E-4	3.234454198E-3	3.726327205E-3
1.481807250E0	-1.724110916E-4	-6.972290576E-4	2.562545240E-3	2.661295183E-3
1.491753250E0	-1.680026297E-3	-2.718568081E-3	4.968444817E-3	5.907499020E-3
1.501700250E0	-4.347064532E-4	-4.245729186E-3	5.984527525E-3	7.350493569E-3
1.511647250E0	-1.345681958E-4	-5.678776186E-3	6.305705290E-3	8.486962164E-3
1.521594250E0	5.477652885E-4	-3.680215217E-3	7.231979631E-3	8.132992084E-3
1.531541250E0	-7.132412866E-4	-8.404864930E-4	4.268679768E-3	4.408713830E-3
1.541488250E0	-1.231829170E-3	-2.700407058E-3	4.908479750E-3	5.736094040E-3
1.551435250E0	7.911082357E-4	-1.727554249E-3	5.201427266E-3	5.537611536E-3
1.561382250E0	-4.488804843E-3	-2.317475621E-3	5.469499156E-3	7.445500869E-3
1.571329250E0	1.118747052E-3	2.576082945E-3	7.189901546E-3	7.718969008E-3
1.581276250E0	3.067903221E-3	-1.277724281E-3	3.434001934E-3	4.778805163E-3
1.591223250E0	-1.242422964E-3	5.822272506E-4	5.244418513E-3	5.420934323E-3
1.601169250E0	5.232677795E-4	2.910824493E-3	2.436794573E-3	3.832059001E-3
1.611116250E0	2.723305486E-3	2.568608383E-3	2.857840387E-3	4.709712674E-3
1.621063250E0	1.021700911E-3	8.611755911E-4	2.770465799E-3	3.075870103E-3
1.631010250E0	-9.200100321E-4	1.732029254E-3	-7.635492366E-4	2.104602393E-3
1.640957250E0	-1.235672273E-3	2.555398736E-3	6.470638327E-4	2.911295291E-3
1.650904250E0	2.625911497E-3	2.518913476E-3	-1.524744090E-3	3.945273226E-3
1.660851250E0	-2.996317111E-3	1.895323629E-3	-5.621941295E-3	6.646532314E-3
1.670798250E0	3.188341390E-3	2.399026416E-4	-4.804084543E-3	5.770814708E-3
1.680745250E0	1.958546229E-3	2.227989957E-3	-3.931089770E-3	4.924764904E-3
1.690692250E0	-1.464164816E-4	4.845877178E-3	-4.289817996E-3	6.473523141E-3
1.700639250E0	-8.010745514E-4	6.275391206E-3	-3.903513309E-3	7.433684912E-3
1.710585250E0	-2.908433788E-3	5.877514835E-3	-3.304302227E-3	7.343199639E-3
1.720532250E0	-3.190493910E-3	3.219481558E-3	-4.166566301E-3	6.156670174E-3
1.730479250E0	-1.701254165E-3	-5.355756730E-4	-6.544768810E-3	6.783443507E-3
1.740426250E0	-1.907747006E-3	-1.403870294E-3	-5.820998922E-3	6.284455338E-3
1.750373250E0	2.611637115E-3	-3.618821502E-3	-7.344859652E-3	8.594386586E-3
1.760320250E0	1.366902143E-4	-5.957806017E-3	-8.573522791E-3	1.044123699E-2
1.770267250E0	2.217684407E-3	-4.156710114E-3	-6.814771332E-3	8.284773468E-3
1.780214250E0	1.338253729E-3	-2.324879169E-3	-6.433010101E-3	6.969907113E-3
1.790161250E0	9.295949712E-5	-2.539796289E-3	-4.091558978E-3	4.816644219E-3
1.800108125E0	6.094733253E-4	-1.015935559E-3	-3.342944197E-3	3.546668676E-3
1.810054125E0	-2.214010339E-3	3.409705358E-3	-3.404196817E-3	5.302498315E-3
1.820001125E0	-3.794528311E-3	2.130497945E-3	2.337877406E-3	4.939953174E-3
1.829948125E0	-3.015021095E-3	2.747019753E-3	1.359165879E-3	4.299279197E-3
1.839895125E0	8.516944945E-4	1.608192222E-3	9.563202038E-4	2.055775782E-3
1.849842125E0	-1.402937574E-3	2.018318977E-3	4.184604157E-3	4.853118305E-3
1.859789125E0	-2.749754116E-3	3.682252252E-3	8.205554914E-4	4.668344531E-3
1.869736125E0	-1.277026022E-3	9.683845565E-5	-2.311854623E-3	2.642885723E-3
1.879683125E0	-1.658766763E-3	-1.490209252E-3	8.215010166E-4	2.376361654E-3
1.889630125E0	-2.739477437E-3	4.525667755E-4	2.035103273E-3	3.442556992E-3
1.899577125E0	-1.585662365E-3	-1.520748017E-3	9.301744867E-4	2.385838269E-3
1.909524125E0	-7.883119397E-4	-2.692538779E-3	7.834339049E-4	2.912897093E-3
1.919470125E0	1.962150447E-3	-2.747806953E-3	-5.627670325E-4	3.423037272E-3
1.929417125E0	2.398844808E-4	1.348933904E-3	7.208767347E-4	1.548170051E-3
1.939364125E0	1.865407452E-3	-2.140339697E-3	3.813872114E-3	4.754620856E-3
1.949311125E0	1.523191109E-3	1.201927429E-3	4.447171930E-3	4.852018021E-3
1.959258125E0	2.013944555E-3	2.591298427E-3	3.520657774E-3	4.813089587E-3
1.969205125E0	-1.674799947E-3	1.320171752E-3	2.842350863E-3	3.553416208E-3
1.979152125E0	3.398112021E-4	-9.672173765E-4	2.349133603E-3	2.563085990E-3
1.989099125E0	1.684707589E-3	-1.610785257E-4	2.514781896E-3	3.031223175E-3
1.999046125E0	-7.072268054E-4	6.495020352E-5	-1.294674352E-3	1.476675306E-3
2.008993125E0	-2.234816086E-3	2.617590129E-3	5.373142194E-4	3.483516555E-3
2.018940125E0	-3.530597314E-4	1.979978522E-3	3.504069056E-3	4.040230943E-3
2.028886125E0	-1.513398951E-3	2.177648712E-4	-3.380733542E-4	1.565915552E-3
2.038833125E0	-1.019256189E-3	-1.264159800E-3	1.192686614E-4	1.628253111E-3
2.048780125E0	4.236442037E-4	-1.741279848E-4	-6.482542958E-4	7.937434084E-4
2.058727125E0	5.061156116E-4	5.215416895E-4	3.122420749E-3	3.205880546E-3
2.068674125E0	-1.983940136E-3	-3.132315353E-3	1.266463893E-3	3.918079724E-3
2.078621125E0	9.940783493E-4	-1.256898977E-3	3.139146836E-3	3.524518359E-3
2.088568125E0	-7.668035105E-4	4.176967777E-4	2.074415097E-3	2.250701272E-3
2.098515125E0	-2.358993515E-5	-2.184514422E-3	8.433905896E-4	2.341787230E-3
2.108462125E0	8.949344046E-4	-2.473733854E-3	2.267649164E-3	3.473110925E-3
2.118409125E0	2.545584459E-3	1.577376854E-3	4.687677138E-4	3.031148486E-3
2.128355125E0	-1.646497287E-3	-9.534251876E-4	7.904777303E-4	2.060298024E-3
2.138302125E0	-1.423920272E-3	9.895309340E-4	-3.278504591E-4	1.764711402E-3
2.148249125E0	-1.730450196E-3	2.315252554E-3	-1.638658228E-3	3.322657529E-3
2.158196125E0	1.011908054E-3	1.038265997E-3	3.811856732E-5	1.450312799E-3
2.168143125E0	-4.387157969E-4	-1.415570732E-3	-2.431696979E-3	2.847711756E-3
2.178090125E0	1.977528911E-3	-3.067890648E-4	-8.709547110E-4	2.182499080E-3
