"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.245210583E0;7.419920197E0;-6.017486572E-2;6.477180634E0;9.849502815E0
3.255286583E0;7.400161285E0;-8.861572266E-2;6.453829193E0;9.819478146E0
3.265362583E0;7.392826538E0;-8.741821289E-2;6.454128571E0;9.814137852E0
3.275438583E0;7.416327667E0;-8.113128662E-2;6.472540283E0;9.843895371E0
3.285514583E0;7.404202881E0;-9.595046997E-2;6.460864563E0;9.827217190E0
3.295590583E0;7.399861908E0;-8.711883545E-2;6.464008026E0;9.825932307E0
3.305666583E0;7.415878601E0;-7.200027466E-2;6.468498688E0;9.840828966E0
3.315742583E0;7.403903503E0;-7.738906860E-2;6.460116119E0;9.826335860E0
3.325818583E0;7.403454437E0;-6.466552734E-2;6.458469543E0;9.824823056E0
3.335894583E0;7.407945099E0;-6.855743408E-2;6.463259583E0;9.831382158E0
3.345970583E0;7.400909729E0;-8.816665649E-2;6.482419739E0;9.838851754E0
3.356046583E0;7.403155060E0;-8.217910767E-2;6.472989349E0;9.834279301E0
3.366122583E0;7.414681091E0;-7.140151978E-2;6.473588104E0;9.843268604E0
3.376198583E0;7.408244476E0;-8.173004150E-2;6.465055847E0;9.832889358E0
3.386274583E0;7.410639496E0;-7.828720093E-2;6.461014252E0;9.832009550E0
3.396350583E0;7.404951324E0;-7.514373779E-2;6.468947754E0;9.832915933E0
3.406426583E0;7.407795410E0;-8.577163696E-2;6.478228455E0;9.841251624E0
3.416502583E0;7.396568756E0;-7.379653931E-2;6.465355225E0;9.824229918E0
3.426577583E0;7.406298523E0;-7.529342651E-2;6.465055847E0;9.831371930E0
3.436653583E0;7.407496033E0;-7.873626709E-2;6.469696198E0;9.835352854E0
3.446729583E0;7.400011597E0;-7.095245361E-2;6.459367676E0;9.822862956E0
3.456805583E0;7.401508484E0;-7.649093628E-2;6.453380127E0;9.820096423E0
3.466881583E0;7.412585449E0;-7.574249268E-2;6.467600555E0;9.837785163E0
3.476957583E0;7.408992920E0;-7.364685059E-2;6.464157715E0;9.832798936E0
3.487033583E0;7.398215332E0;-7.559280396E-2;6.456523590E0;9.819674192E0
3.497109583E0;7.405101013E0;-7.993377686E-2;6.461613007E0;9.828242624E0
3.507185583E0;7.400161285E0;-8.158035278E-2;6.461762695E0;9.824633303E0
3.517261583E0;7.409142609E0;-6.855743408E-2;6.469396820E0;9.836319918E0
3.527337583E0;7.413034515E0;-7.978408813E-2;6.457721100E0;9.831663543E0
3.537413583E0;7.408693542E0;-7.738906860E-2;6.459367676E0;9.829453690E0
3.547489583E0;7.400610352E0;-7.304809570E-2;6.463708649E0;9.826184361E0
3.557565583E0;7.416477356E0;-7.649093628E-2;6.460265808E0;9.835904714E0
3.567641583E0;7.398664398E0;-6.691085815E-2;6.461912384E0;9.823493452E0
3.577717583E0;7.404053192E0;-7.469467163E-2;6.469696198E0;9.832728607E0
3.587793583E0;7.416327667E0;-7.319778442E-2;6.462960205E0;9.837536714E0
3.597869583E0;7.407795410E0;-8.756790161E-2;6.467301178E0;9.834077766E0
3.607945583E0;7.404202881E0;-7.035369873E-2;6.454427948E0;9.822769980E0
3.618021583E0;7.419920197E0;-6.930587769E-2;6.478078766E0;9.850153477E0
3.628097583E0;7.404502258E0;-7.379653931E-2;6.462062073E0;9.828038759E0
3.638172583E0;7.401957550E0;-7.933502197E-2;6.452631683E0;9.819965645E0
3.648248583E0;7.415728912E0;-7.604187012E-2;6.460415497E0;9.835435225E0
3.658324583E0;7.396568756E0;-8.158035278E-2;6.453380127E0;9.816414813E0
3.668400583E0;7.406897278E0;-7.424560547E-2;6.470294952E0;9.835260874E0
3.678476583E0;7.407645721E0;-6.810836792E-2;6.465205536E0;9.832432888E0
3.688552583E0;7.404801636E0;-8.053253174E-2;6.474037170E0;9.836194896E0
3.698628583E0;7.408244476E0;-7.694000244E-2;6.475384369E0;9.839644745E0
3.708704583E0;7.409591675E0;-6.825805664E-2;6.469247131E0;9.836557650E0
3.718780583E0;7.397167511E0;-7.499404907E-2;6.460415497E0;9.821439797E0
3.728856583E0;7.410190430E0;-6.706054688E-2;6.468348999E0;9.836409817E0
3.738932583E0;7.402256927E0;-8.113128662E-2;6.473737793E0;9.834087193E0
3.749008583E0;7.419321442E0;-7.963439941E-2;6.480773163E0;9.851552826E0
3.759084583E0;7.417674866E0;-8.023315430E-2;6.464008026E0;9.839295581E0
3.769160583E0;7.401957550E0;-7.783813477E-2;6.449937286E0;9.818183404E0
3.779236583E0;7.405999146E0;-7.514373779E-2;6.461313629E0;9.828684741E0
3.789312583E0;7.404502258E0;-7.544311523E-2;6.458469543E0;9.825689503E0
3.799388583E0;7.398814087E0;-8.592132568E-2;6.465654602E0;9.826216047E0
3.809464583E0;7.409741364E0;-8.262817383E-2;6.469845886E0;9.837174405E0
3.819540583E0;7.407795410E0;-7.634124756E-2;6.458918610E0;9.828473454E0
3.829616583E0;7.404801636E0;-8.083190918E-2;6.457272034E0;9.825170898E0
3.839691583E0;7.410639496E0;-8.262817383E-2;6.467001801E0;9.835980756E0
3.849767583E0;7.410938873E0;-7.963439941E-2;6.456972656E0;9.829590658E0
3.859843583E0;7.399562531E0;-7.963439941E-2;6.459217987E0;9.822492773E0
3.869919583E0;7.407945099E0;-7.783813477E-2;6.464906158E0;9.832533804E0
3.879995583E0;7.409441986E0;-8.487350464E-2;6.465804291E0;9.834310305E0
3.890071583E0;7.396568756E0;-7.439529419E-2;6.459517365E0;9.820393506E0
3.900147583E0;7.416477356E0;-7.439529419E-2;6.472540283E0;9.843954934E0
3.910223583E0;7.422015839E0;-6.691085815E-2;6.467899933E0;9.845025430E0
3.920299583E0;7.397167511E0;-7.020401001E-2;6.451434174E0;9.815498901E0
3.930375583E0;7.413483582E0;-8.457412720E-2;6.467001801E0;9.838140266E0
3.940451583E0;7.406897278E0;-7.244934082E-2;6.466552734E0;9.832785997E0
3.950527583E0;7.397766266E0;-7.798782349E-2;6.459966431E0;9.821618711E0
3.960603583E0;7.405999146E0;-7.559280396E-2;6.468498688E0;9.833413084E0
3.970679583E0;7.424261169E0;-7.694000244E-2;6.474935303E0;9.851414155E0
3.980755583E0;7.403454437E0;-7.229965210E-2;6.468648376E0;9.831570407E0
3.990831583E0;7.411238251E0;-8.008346558E-2;6.474186859E0;9.841136177E0
4.000907583E0;7.407496033E0;-7.514373779E-2;6.478078766E0;9.840840846E0
4.010983583E0;7.398215332E0;-7.559280396E-2;6.456523590E0;9.819674192E0
4.021059583E0;7.403753815E0;-7.634124756E-2;6.464457092E0;9.829069337E0
4.031135583E0;7.404651947E0;-7.304809570E-2;6.486461334E0;9.844205764E0
4.041211583E0;7.402406616E0;-8.202941895E-2;6.476282501E0;9.835882653E0
4.051286583E0;7.402256927E0;-7.170089722E-2;6.470744019E0;9.832043368E0
4.061362583E0;7.413333893E0;-7.843688965E-2;6.456972656E0;9.831386862E0
4.071438583E0;7.419920197E0;-7.604187012E-2;6.464307404E0;9.841151777E0
4.081514583E0;7.409292297E0;-7.828720093E-2;6.467301178E0;9.835127135E0
4.091590583E0;7.410340118E0;-8.442443848E-2;6.463409271E0;9.833408746E0
4.101666583E0;7.411537628E0;-6.795867920E-2;6.475683746E0;9.842255249E0
4.111742583E0;7.391479340E0;-7.649093628E-2;6.453080750E0;9.812342679E0
4.121818583E0;7.408693542E0;-7.319778442E-2;6.465804291E0;9.833652579E0
4.131894583E0;7.409441986E0;-7.394622803E-2;6.471941528E0;9.838258267E0
4.141970583E0;7.402556305E0;-7.454498291E-2;6.456523590E0;9.822937120E0
4.152046583E0;7.403155060E0;-7.619155884E-2;6.458918610E0;9.824975298E0
4.162122583E0;7.405101013E0;-8.247848511E-2;6.467001801E0;9.831807362E0
4.172198583E0;7.399412842E0;-8.292755127E-2;6.452332306E0;9.817880605E0
4.182274583E0;7.398514709E0;-7.664062500E-2;6.458020477E0;9.820892127E0
4.192350583E0;7.423213348E0;-7.978408813E-2;6.465953979E0;9.844745948E0
4.202426583E0;7.412585449E0;-7.723937988E-2;6.455475769E0;9.829829926E0
4.212502583E0;7.407046967E0;-8.173004150E-2;6.465804291E0;9.832479326E0
4.222578583E0;7.411387939E0;-6.765930176E-2;6.464008026E0;9.834462300E0
4.232654583E0;7.410040741E0;-7.828720093E-2;6.462511139E0;9.832542036E0
4.242730583E0;7.400161285E0;-6.646179199E-2;6.461463318E0;9.824322492E0
4.252806708E0;7.413184204E0;-7.649093628E-2;6.463109894E0;9.835290560E0
4.262881708E0;7.402855682E0;-7.379653931E-2;6.461912384E0;9.826699845E0
4.272957708E0;7.402107239E0;-7.933502197E-2;6.468648376E0;9.830610227E0
4.283033708E0;7.423662415E0;-7.843688965E-2;6.467450867E0;9.846056911E0
4.293109708E0;7.406597900E0;-8.382568359E-2;6.465504913E0;9.831961808E0
4.303185708E0;7.389982452E0;-8.277786255E-2;6.459217987E0;9.815303858E0
4.313261708E0;7.414381714E0;-6.601272583E-2;6.466103668E0;9.838084698E0
4.323337708E0;7.396718445E0;-7.125183105E-2;6.465654602E0;9.824520854E0
4.333413708E0;7.410190430E0;-7.783813477E-2;6.473288727E0;9.839738204E0
4.343489708E0;7.413333893E0;-7.140151978E-2;6.463858337E0;9.835856963E0
4.353565708E0;7.406897278E0;-7.903564453E-2;6.457870789E0;9.827129237E0
4.363641708E0;7.402256927E0;-8.292755127E-2;6.471043396E0;9.832328678E0
4.373717708E0;7.421267395E0;-8.277786255E-2;6.473139038E0;9.848024722E0
4.383793708E0;7.407046967E0;-7.694000244E-2;6.461163940E0;9.829389808E0
4.393869708E0;7.402855682E0;-7.080276489E-2;6.465055847E0;9.828745209E0
4.403945708E0;7.419171753E0;-6.735992432E-2;6.469995575E0;9.844261760E0
4.414021708E0;7.407645721E0;-7.185058594E-2;6.468348999E0;9.834526751E0
4.424097708E0;7.404352570E0;-7.574249268E-2;6.460565186E0;9.826956620E0
4.434173708E0;7.420818329E0;-7.155120850E-2;6.465504913E0;9.842581878E0
4.444249708E0;7.418872375E0;-7.604187012E-2;6.472839661E0;9.845968869E0
4.454325708E0;7.402855682E0;-7.334747314E-2;6.459517365E0;9.825121714E0
4.464400708E0;7.409741364E0;-7.095245361E-2;6.463858337E0;9.833146288E0
4.474476708E0;7.410489807E0;-7.813751221E-2;6.463858337E0;9.833764755E0
4.484552708E0;7.397317200E0;-6.870712280E-2;6.467301178E0;9.826037195E0
4.494628708E0;7.406148834E0;-6.047424316E-2;6.461762695E0;9.828991546E0
4.504704708E0;7.415279846E0;-6.975494385E-2;6.472091217E0;9.842723489E0
4.514780708E0;7.404801636E0;-6.646179199E-2;6.456822968E0;9.824768052E0
4.524856708E0;7.401957550E0;-5.837860107E-2;6.459367676E0;9.824246251E0
4.534932708E0;7.404951324E0;-8.038284302E-2;6.465355225E0;9.830594270E0
4.545008708E0;7.401508484E0;-7.664062500E-2;6.464008026E0;9.827085091E0
4.555084708E0;7.395820313E0;-7.813751221E-2;6.456822968E0;9.818086697E0
4.565160708E0;7.405250702E0;-7.768844604E-2;6.467001801E0;9.831881089E0
4.575236708E0;7.408244476E0;-6.780899048E-2;6.460116119E0;9.829536335E0
4.585312708E0;7.396568756E0;-7.873626709E-2;6.457272034E0;9.818950600E0
4.595388708E0;7.405250702E0;-7.918533325E-2;6.478677521E0;9.839576754E0
4.605464708E0;7.407196655E0;-7.364685059E-2;6.466852112E0;9.833217296E0
4.615540708E0;7.404352570E0;-8.143066406E-2;6.455026703E0;9.823361831E0
4.625616708E0;7.407795410E0;-7.080276489E-2;6.471043396E0;9.836404247E0
4.635692708E0;7.407945099E0;-6.855743408E-2;6.467151489E0;9.833941178E0
4.645768708E0;7.404801636E0;-7.274871826E-2;6.468049622E0;9.832194340E0
4.655844708E0;7.409441986E0;-8.607101440E-2;6.456523590E0;9.828221387E0
4.665920708E0;7.419620819E0;-8.217910767E-2;6.468199310E0;9.843532335E0
4.675995708E0;7.402556305E0;-8.128097534E-2;6.456673279E0;9.823088937E0
4.686071708E0;7.404502258E0;-6.855743408E-2;6.451284485E0;9.820917743E0
4.696147708E0;7.406298523E0;-6.990463257E-2;6.467899933E0;9.833202632E0
4.706223708E0;7.407496033E0;-7.409591675E-2;6.467899933E0;9.834135306E0
4.716299708E0;7.416177979E0;-7.574249268E-2;6.462511139E0;9.837148111E0
4.726375708E0;7.399861908E0;-7.783813477E-2;6.460415497E0;9.823491407E0
4.736451708E0;7.405999146E0;-8.173004150E-2;6.473887482E0;9.837007790E0
4.746527708E0;7.409891052E0;-7.379653931E-2;6.462960205E0;9.832689660E0
4.756603708E0;7.398814087E0;-7.679031372E-2;6.465055847E0;9.825746473E0
4.766679708E0;7.403903503E0;-6.795867920E-2;6.466702423E0;9.830597423E0
4.776755708E0;7.405699768E0;-7.065307617E-2;6.469546509E0;9.833840193E0
4.786831708E0;7.403454437E0;-6.780899048E-2;6.472240906E0;9.833902481E0
4.796907708E0;7.412286072E0;-7.140151978E-2;6.458918610E0;9.831821428E0
4.806983708E0;7.416028290E0;-7.274871826E-2;6.464157715E0;9.838094477E0
4.817059708E0;7.415130157E0;-7.828720093E-2;6.470444641E0;9.841592249E0
4.827135708E0;7.407945099E0;-6.975494385E-2;6.465355225E0;9.832768406E0
4.837211708E0;7.400909729E0;-8.187973022E-2;6.466552734E0;9.828350491E0
4.847287708E0;7.400610352E0;-7.394622803E-2;6.451434174E0;9.818121231E0
4.857363708E0;7.414232025E0;-7.020401001E-2;6.457721100E0;9.832493424E0
4.867439708E0;7.395970001E0;-6.361770630E-2;6.456972656E0;9.818193080E0
4.877515708E0;7.404951324E0;-6.960525513E-2;6.467750244E0;9.832087379E0
4.887590708E0;7.418722687E0;-8.352630615E-2;6.456972656E0;9.835492811E0
4.897666708E0;7.398963776E0;-8.232879639E-2;6.456972656E0;9.820587501E0
4.907742708E0;7.392078094E0;-7.394622803E-2;6.480174408E0;9.830612746E0
4.917818708E0;7.405400391E0;-8.053253174E-2;6.483168182E0;9.842657675E0
4.927894708E0;7.394772491E0;-5.433700562E-2;6.467001801E0;9.823834536E0
4.937970708E0;7.407346344E0;-7.753875732E-2;6.461014252E0;9.829521722E0
4.948046708E0;7.412286072E0;-6.661148071E-2;6.474935303E0;9.842317261E0
4.958122708E0;7.411387939E0;-7.708969116E-2;6.462361450E0;9.833449523E0
4.968198708E0;7.406298523E0;-8.382568359E-2;6.454577637E0;9.824553782E0
4.978274708E0;7.410040741E0;-6.915618896E-2;6.460864563E0;9.831391420E0
4.988350708E0;7.411238251E0;-8.008346558E-2;6.479425964E0;9.844583617E0
4.998426708E0;7.403155060E0;-6.870712280E-2;6.454278259E0;9.821870156E0
5.008502708E0;7.402406616E0;-7.484436035E-2;6.469845886E0;9.831588436E0
5.018578708E0;7.402406616E0;-7.170089722E-2;6.475683746E0;9.835407704E0
5.028654708E0;7.397167511E0;-7.843688965E-2;6.461463318E0;9.822155962E0
5.038730708E0;7.423662415E0;-7.888595581E-2;6.466253357E0;9.845273948E0
5.048806708E0;7.406747589E0;-6.960525513E-2;6.469995575E0;9.834917258E0
5.058882708E0;7.395520935E0;-8.846603394E-2;6.452631683E0;9.815192906E0
5.068958708E0;7.425308990E0;-7.020401001E-2;6.460864563E0;9.842911821E0
5.079034708E0;7.407645721E0;-7.469467163E-2;6.465654602E0;9.832776000E0
5.089110708E0;7.404801636E0;-7.274871826E-2;6.452032928E0;9.821665264E0
5.099185708E0;7.402406616E0;-6.586303711E-2;6.454877014E0;9.821680046E0
5.109261708E0;7.399412842E0;-9.325607300E-2;6.459966431E0;9.822992079E0
5.119337708E0;7.396269379E0;-7.229965210E-2;6.461014252E0;9.821137059E0
5.129413708E0;7.398514709E0;-8.158035278E-2;6.485862579E0;9.839262607E0
5.139489708E0;7.410489807E0;-6.556365967E-2;6.477330322E0;9.842533509E0
5.149565708E0;7.402556305E0;-6.975494385E-2;6.463259583E0;9.827330768E0
5.159641708E0;7.409441986E0;-8.397537231E-2;6.471043396E0;9.837747966E0
5.169717708E0;7.408543854E0;-7.394622803E-2;6.464307404E0;9.832561227E0
5.179793708E0;7.412286072E0;-7.978408813E-2;6.459517365E0;9.832279232E0
5.189869708E0;7.416177979E0;-7.185058594E-2;6.451883240E0;9.830140165E0
5.199945708E0;7.399263153E0;-8.861572266E-2;6.464756470E0;9.825987185E0
5.210021708E0;7.407196655E0;-6.825805664E-2;6.455176392E0;9.825503738E0
5.220097708E0;7.411687317E0;-7.424560547E-2;6.468947754E0;9.837982839E0
5.230173708E0;7.410190430E0;-8.637039185E-2;6.480922852E0;9.844833318E0
5.240249708E0;7.408244476E0;-8.128097534E-2;6.471193085E0;9.836921915E0
5.250325833E0;7.397766266E0;-7.544311523E-2;6.459816742E0;9.821500381E0
5.260401833E0;7.407496033E0;-6.735992432E-2;6.478827209E0;9.841277196E0
5.270477833E0;7.398365021E0;-7.259902954E-2;6.459068298E0;9.821437720E0
5.280553833E0;7.404352570E0;-7.200027466E-2;6.457421722E0;9.824862152E0
5.290629833E0;7.414232025E0;-7.274871826E-2;6.472989349E0;9.842546419E0
5.300705833E0;7.408992920E0;-7.694000244E-2;6.464756470E0;9.833217788E0
5.310780833E0;7.401807861E0;-8.532257080E-2;6.460415497E0;9.825019488E0
5.320856833E0;7.425608368E0;-7.708969116E-2;6.469097443E0;9.848595036E0
5.330932833E0;7.417375488E0;-7.559280396E-2;6.462660828E0;9.838148117E0
5.341008833E0;7.401209106E0;-7.783813477E-2;6.464157715E0;9.826967486E0
5.351084833E0;7.412735138E0;-7.125183105E-2;6.476132812E0;9.843475771E0
5.361160833E0;7.401957550E0;-7.783813477E-2;6.466253357E0;9.828909747E0
5.371236833E0;7.401209106E0;-7.289840698E-2;6.452182617E0;9.819056520E0
5.381312833E0;7.409292297E0;-7.649093628E-2;6.462211761E0;9.831767087E0
5.391388833E0;7.414830780E0;-6.960525513E-2;6.460565186E0;9.834808738E0
5.401464833E0;7.407046967E0;-7.244934082E-2;6.450236664E0;9.822176271E0
5.411540833E0;7.407645721E0;-7.918533325E-2;6.453230438E0;9.824645975E0
5.421616833E0;7.410938873E0;-7.589218140E-2;6.465504913E0;9.835167939E0
5.431692833E0;7.400161285E0;-7.484436035E-2;6.470294952E0;9.830193564E0
5.441768833E0;7.400310974E0;-7.454498291E-2;6.469696198E0;9.829909885E0
5.451844833E0;7.408843231E0;-8.128097534E-2;6.476881256E0;9.841115558E0
5.461920833E0;7.411387939E0;-7.529342651E-2;6.476881256E0;9.842983851E0
5.471996833E0;7.400460663E0;-6.481521606E-2;6.462062073E0;9.824930802E0
5.482072833E0;7.414830780E0;-8.202941895E-2;6.470594330E0;9.841495583E0
5.492148833E0;7.399861908E0;-6.556365967E-2;6.457721100E0;9.821630041E0
5.502224833E0;7.402406616E0;-7.664062500E-2;6.454727325E0;9.821659857E0
5.512300833E0;7.412435760E0;-8.202941895E-2;6.459517365E0;9.832410554E0
5.522375833E0;7.412585449E0;-7.484436035E-2;6.459816742E0;9.832662765E0
5.532451833E0;7.401209106E0;-8.846603394E-2;6.454877014E0;9.820955134E0
5.542527833E0;7.399412842E0;-7.679031372E-2;6.462361450E0;9.824424801E0
5.552603833E0;7.412735138E0;-7.679031372E-2;6.480773163E0;9.846570965E0
5.562679833E0;7.413782959E0;-8.547225952E-2;6.459068298E0;9.833160558E0
5.572755833E0;7.397616577E0;-6.915618896E-2;6.466403046E0;9.825674631E0
5.582831833E0;7.406148834E0;-7.035369873E-2;6.471642151E0;9.835555009E0
5.592907833E0;7.396568756E0;-8.098159790E-2;6.458918610E0;9.820051781E0
5.602983833E0;7.408244476E0;-8.562194824E-2;6.457421722E0;9.827904794E0
5.613059833E0;7.424410858E0;-6.616241455E-2;6.465953979E0;9.845547975E0
5.623135833E0;7.409891052E0;-7.664062500E-2;6.459068298E0;9.830153736E0
5.633211833E0;7.390431519E0;-7.858657837E-2;6.451883240E0;9.810782396E0
5.643287833E0;7.420518951E0;-7.484436035E-2;6.467151489E0;9.843462377E0
5.653363833E0;7.394922180E0;-7.634124756E-2;6.461613007E0;9.820547066E0
5.663439833E0;7.403155060E0;-8.098159790E-2;6.452182617E0;9.820586713E0
5.673515833E0;7.415429535E0;-7.409591675E-2;6.474935303E0;9.844738319E0
5.683591833E0;7.387138367E0;-8.502319336E-2;6.456074524E0;9.811113110E0
5.693667833E0;7.405849457E0;-8.397537231E-2;6.457421722E0;9.826085352E0
5.703743833E0;7.421117706E0;-5.807922363E-2;6.480174408E0;9.852361218E0
5.713819833E0;7.400760040E0;-7.110214233E-2;6.455026703E0;9.820574037E0
5.723895833E0;7.404202881E0;-7.214996338E-2;6.451583862E0;9.820914430E0
5.733971833E0;7.413034515E0;-6.436614990E-2;6.474935303E0;9.842865990E0
5.744046833E0;7.364086304E0;-8.202941895E-2;6.477929077E0;9.808162980E0
5.754122833E0;7.425758057E0;-9.205856323E-2;6.526428223E0;9.886588028E0
5.764198833E0;7.400760040E0;-7.409591675E-2;6.460116119E0;9.823942165E0
5.774274833E0;7.363637238E0;-1.011895752E-1;6.498735809E0;9.821759507E0
5.784350833E0;7.429500275E0;-5.688171387E-2;6.512656860E0;9.880051075E0
5.794426833E0;7.435038757E0;-9.190887451E-2;6.419999542E0;9.823677656E0
5.804502833E0;7.395520935E0;-9.355545044E-2;6.437213745E0;9.805111082E0
5.814578833E0;7.441625061E0;-6.137237549E-2;6.462511139E0;9.856246767E0
5.824654833E0;7.438930664E0;-8.337661743E-2;6.384972382E0;9.803698965E0
5.834730833E0;7.434440002E0;-7.379653931E-2;6.397546234E0;9.808411793E0
5.844806833E0;7.447313232E0;-8.517288208E-2;6.443051605E0;9.847976584E0
5.854882833E0;7.429500275E0;-8.412506104E-2;6.407276001E0;9.811102747E0
5.864958833E0;7.418722687E0;-8.262817383E-2;6.432423706E0;9.819386358E0
5.875034833E0;7.391778717E0;-6.915618896E-2;6.495143280E0;9.840226695E0
5.885110833E0;7.392377472E0;-7.080276489E-2;6.482120361E0;9.832097543E0
5.895186833E0;7.390431519E0;-6.301895142E-2;6.502028961E0;9.843720335E0
5.905262833E0;7.379354553E0;-7.484436035E-2;6.554270325E0;9.870103079E0
5.915338833E0;7.376510468E0;-8.262817383E-2;6.505022736E0;9.835398054E0
5.925414833E0;7.416926422E0;-8.053253174E-2;6.488107910E0;9.854584075E0
5.935490833E0;7.404651947E0;-8.412506104E-2;6.495742035E0;9.850411771E0
5.945566833E0;7.392078094E0;-8.741821289E-2;6.437812500E0;9.802851130E0
5.955641833E0;7.439080353E0;-7.858657837E-2;6.416257324E0;9.824176830E0
5.965717833E0;7.439529419E0;-6.436614990E-2;6.420747986E0;9.827346828E0
5.975793833E0;7.432793427E0;-8.217910767E-2;6.398594055E0;9.807914019E0
5.985869833E0;7.450756073E0;-7.529342651E-2;6.395600281E0;9.819528406E0
5.995945833E0;7.425608368E0;-7.394622803E-2;6.437213745E0;9.827657324E0
6.006021833E0;7.381749573E0;-8.547225952E-2;6.459966431E0;9.809622753E0
6.016097833E0;7.405101013E0;-7.574249268E-2;6.489604797E0;9.846635383E0
6.026173833E0;7.381599884E0;-7.738906860E-2;6.535259857E0;9.859189993E0
6.036249833E0;7.366032257E0;-6.077362061E-2;6.525530090E0;9.840968835E0
6.046325833E0;7.381599884E0;-7.738906860E-2;6.509663086E0;9.842241585E0
6.056401833E0;7.387587433E0;-7.918533325E-2;6.501430206E0;9.841306474E0
6.066477833E0;7.392377472E0;-8.652008057E-2;6.478976898E0;9.830151172E0
6.076553833E0;7.433841248E0;-7.768844604E-2;6.451733551E0;9.843418969E0
6.086629833E0;7.434889069E0;-7.304809570E-2;6.426585846E0;9.827711693E0
6.096705833E0;7.422764282E0;-7.843688965E-2;6.414011993E0;9.810358392E0
6.106781833E0;7.438780975E0;-6.900650024E-2;6.410569153E0;9.820164009E0
6.116857833E0;7.442074127E0;-6.780899048E-2;6.411467285E0;9.823236642E0
6.126933833E0;7.418423309E0;-8.008346558E-2;6.427334290E0;9.815805817E0
6.137009833E0;7.417824554E0;-9.175918579E-2;6.458469543E0;9.835871579E0
6.147085833E0;7.399412842E0;-9.160949707E-2;6.492598572E0;9.844467427E0
6.157161833E0;7.359895020E0;-7.828720093E-2;6.520889740E0;9.833421916E0
6.167236833E0;7.371421051E0;-6.316864014E-2;6.510411530E0;9.835003654E0
6.177312833E0;7.398365021E0;-7.214996338E-2;6.525081024E0;9.864973034E0
6.187388833E0;7.382498016E0;-6.960525513E-2;6.490203552E0;9.829998169E0
6.197464833E0;7.389982452E0;-7.679031372E-2;6.464606781E0;9.818802281E0
6.207540833E0;7.444469147E0;-7.948471069E-2;6.448739777E0;9.849501683E0
6.217616833E0;7.427554321E0;-8.592132568E-2;6.408922577E0;9.810720375E0
6.227692833E0;7.432194672E0;-7.050338745E-2;6.400540009E0;9.808639088E0
6.237768833E0;7.444319458E0;-6.077362061E-2;6.402336273E0;9.818935552E0
6.247845250E0;7.426356812E0;-8.502319336E-2;6.422843628E0;9.818906492E0
6.257921250E0;7.398514709E0;-6.840774536E-2;6.456373901E0;9.819748646E0
6.267997250E0;7.401658173E0;-7.155120850E-2;6.473438416E0;9.833365050E0
6.278073250E0;7.394323425E0;-8.771759033E-2;6.512058105E0;9.853456960E0
6.288149250E0;7.375462646E0;-9.400451660E-2;6.511459351E0;9.838972963E0
6.298225250E0;7.378007355E0;-8.831634521E-2;6.511609039E0;9.840927019E0
6.308301250E0;7.381001129E0;-6.960525513E-2;6.511159973E0;9.842724560E0
6.318377250E0;7.394922180E0;-6.122268677E-2;6.491999817E0;9.840461569E0
6.328453250E0;7.403753815E0;-6.930587769E-2;6.460565186E0;9.826457977E0
6.338529250E0;7.420668640E0;-8.741821289E-2;6.444548492E0;9.828843792E0
6.348605250E0;7.423363037E0;-9.430389404E-2;6.424639893E0;9.817902513E0
6.358681250E0;7.427404633E0;-8.367599487E-2;6.400689697E0;9.805211362E0
6.368757250E0;7.445666656E0;-7.020401001E-2;6.421496429E0;9.832522411E0
6.378833250E0;7.416327667E0;-6.870712280E-2;6.426136780E0;9.813351652E0
6.388908250E0;7.417674866E0;-7.873626709E-2;6.450536041E0;9.830438191E0
6.398984250E0;7.415878601E0;-6.721023560E-2;6.477629700E0;9.846799438E0
6.409060250E0;7.382048950E0;-8.951385498E-2;6.505322113E0;9.839810731E0
6.419136250E0;7.387886810E0;-7.484436035E-2;6.505022736E0;9.843870885E0
6.429212250E0;7.398963776E0;-7.364685059E-2;6.516099701E0;9.859495125E0
6.439288250E0;7.376959534E0;-7.424560547E-2;6.506369934E0;9.836559057E0
6.449364250E0;7.396868134E0;-7.020401001E-2;6.491251373E0;9.841490293E0
6.459440250E0;7.415429535E0;-6.646179199E-2;6.485114136E0;9.851381513E0
6.469516250E0;7.399263153E0;-7.843688965E-2;6.452032928E0;9.817534134E0
6.479592250E0;7.416627045E0;-8.038284302E-2;6.425687714E0;9.813372545E0
6.489668250E0;7.441475372E0;-7.903564453E-2;6.417005768E0;9.826482859E0
6.499744250E0;7.422464905E0;-7.993377686E-2;6.433022461E0;9.822583807E0
6.509820250E0;7.430847473E0;-8.023315430E-2;6.430627441E0;9.827354721E0
6.519896250E0;7.426656189E0;-7.155120850E-2;6.449937286E0;9.836769425E0
6.529972250E0;7.401209106E0;-8.053253174E-2;6.465804291E0;9.828072387E0
6.540048250E0;7.388036499E0;-8.232879639E-2;6.486161957E0;9.831589814E0
6.550124250E0;7.400760040E0;-7.738906860E-2;6.502328339E0;9.851777102E0
6.560200250E0;7.381599884E0;-8.517288208E-2;6.494095459E0;9.832016431E0
6.570276250E0;7.378007355E0;-9.385482788E-2;6.498735809E0;9.832465020E0
