"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.886298920E-1,7.178468257E-2,9.770493507E0,-6.556333899E-1,9.792729526E0
2.909176110E-1,6.699903309E-2,9.775876999E0,-5.557330847E-1,9.791889462E0
2.932001430E-1,7.178468257E-2,9.784850121E0,-5.844469070E-1,9.802551867E0
2.954840170E-1,4.785645381E-2,9.794421196E0,-6.083751321E-1,9.813414141E0
2.977564780E-1,5.264209956E-2,9.775876999E0,-5.557330847E-1,9.791801752E0
3.000452970E-1,5.264209956E-2,9.775279045E0,-6.179464459E-1,9.794932844E0
3.023321010E-1,6.699903309E-2,9.761520386E0,-4.989035130E-1,9.774490975E0
3.046189050E-1,8.135596663E-2,9.756135941E0,-6.412764788E-1,9.777527438E0
3.068995450E-1,7.657032460E-2,9.761520386E0,-5.276173949E-1,9.776068912E0
3.091778040E-1,9.571290761E-2,9.766305923E0,-5.276173949E-1,9.781015922E0
3.114647300E-1,7.178468257E-2,9.770493507E0,-6.412764788E-1,9.791778793E0
3.137488480E-1,8.135596663E-2,9.775876999E0,-5.324030519E-1,9.790701859E0
3.160308920E-1,6.221338734E-2,9.775279045E0,-6.221339107E-1,9.795254030E0
3.183092120E-1,5.264209956E-2,9.760921478E0,-6.221339107E-1,9.780869588E0
3.205923550E-1,6.699903309E-2,9.775279045E0,-5.653043389E-1,9.791840393E0
3.228788530E-1,6.221338734E-2,9.751350403E0,-6.604190469E-1,9.773886561E0
3.251531460E-1,8.614161611E-2,9.770493507E0,-5.748756528E-1,9.787770215E0
3.274456870E-1,4.307080805E-2,9.780064583E0,-6.179464459E-1,9.799662043E0
3.297327970E-1,6.699903309E-2,9.765707016E0,-6.508477330E-1,9.787600583E0
3.320166100E-1,7.178468257E-2,9.771091461E0,-5.276173949E-1,9.785589481E0
3.342967610E-1,6.699903309E-2,9.770493507E0,-6.083751321E-1,9.789645170E0
3.365782560E-1,6.221338734E-2,9.784850121E0,-6.083751321E-1,9.803942201E0
3.388574920E-1,6.699903309E-2,9.785448074E0,-5.132604837E-1,9.799128492E0
3.411448450E-1,6.221338734E-2,9.780662537E0,-5.461617708E-1,9.796097327E0
3.434221280E-1,5.264209956E-2,9.771091461E0,-5.605186820E-1,9.787296906E0
3.457122280E-1,4.307080805E-2,9.785448074E0,-5.413761139E-1,9.800506987E0
3.479886560E-1,3.349951655E-2,9.785448074E0,-5.180460811E-1,9.799208538E0
3.502756440E-1,3.828516230E-2,9.775876999E0,-5.796613097E-1,9.793122285E0
3.525612270E-1,3.828516230E-2,9.775876999E0,-5.132604837E-1,9.789416386E0
3.548462600E-1,5.742774159E-2,9.771091461E0,-5.413761139E-1,9.786246185E0
3.571272060E-1,4.785645381E-2,9.765707016E0,-6.083751321E-1,9.784755698E0
3.594044880E-1,7.178468257E-2,9.785448074E0,-5.228317380E-1,9.799668366E0
3.616831750E-1,7.657032460E-2,9.760921478E0,-5.988038778E-1,9.779571422E0
3.639774260E-1,8.135596663E-2,9.784850121E0,-5.940182209E-1,9.803201942E0
3.662597740E-1,8.614161611E-2,9.771091461E0,-5.509474277E-1,9.786990947E0
3.685426720E-1,6.221338734E-2,9.775279045E0,-6.317051649E-1,9.795866594E0
3.708258140E-1,5.742774159E-2,9.761520386E0,-5.509474277E-1,9.777224619E0
3.731100550E-1,4.785645381E-2,9.775279045E0,-5.844469070E-1,9.792851926E0
3.753924650E-1,4.785645381E-2,9.780064583E0,-6.269195080E-1,9.800254158E0
3.776717610E-1,3.349951655E-2,9.771091461E0,-5.748756528E-1,9.788045391E0
3.799544760E-1,4.785645381E-2,9.789635658E0,-6.221339107E-1,9.809500862E0
