"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.290370000E0;5.143304443E-1;1.190175018E0;9.738149414E0;9.824082980E0
3.300335000E0;5.233117676E-1;1.221459961E0;9.754615173E0;9.844711109E0
3.310300000E0;5.174739075E-1;1.200952606E0;9.775272217E0;9.862353336E0
3.320266000E0;5.213658142E-1;1.175056458E0;9.788295135E0;9.872350361E0
3.330231000E0;5.394781494E-1;1.178948364E0;9.776918793E0;9.862509670E0
3.340196000E0;5.168751526E-1;1.183888092E0;9.747130737E0;9.832360274E0
3.350162000E0;5.251080322E-1;1.175505524E0;9.729317780E0;9.814131451E0
3.360127000E0;5.233117676E-1;1.160836029E0;9.732610931E0;9.815554545E0
3.370092000E0;5.156776428E-1;1.168170776E0;9.755513306E0;9.838728894E0
3.380058000E0;5.068460083E-1;1.176403656E0;9.772128754E0;9.855725180E0
3.390023000E0;5.167254639E-1;1.167422333E0;9.768087158E0;9.851162715E0
3.399988000E0;5.066963196E-1;1.192270660E0;9.757608948E0;9.843230306E0
3.409954000E0;5.306465149E-1;1.188378754E0;9.754016418E0;9.840460664E0
3.419919000E0;5.233117676E-1;1.195563812E0;9.755812683E0;9.842718585E0
3.429884000E0;5.264552307E-1;1.184337158E0;9.774374084E0;9.859928923E0
3.439850000E0;5.331912231E-1;1.177900543E0;9.769883423E0;9.855067969E0
3.449815000E0;5.092410278E-1;1.195563812E0;9.739646301E0;9.825955899E0
3.459780000E0;5.013075256E-1;1.177601166E0;9.735904083E0;9.819668124E0
3.469746000E0;5.068460083E-1;1.179247742E0;9.749974823E0;9.834100221E0
3.479711000E0;5.248086548E-1;1.172811127E0;9.768087158E0;9.852230042E0
3.489676000E0;5.029541016E-1;1.175056458E0;9.767787781E0;9.851060787E0
3.499642000E0;5.269042969E-1;1.205443268E0;9.751771088E0;9.840109804E0
3.509607000E0;5.096900940E-1;1.176852722E0;9.748477936E0;9.832476208E0
3.519572000E0;5.227130127E-1;1.174308014E0;9.754166107E0;9.838495040E0
3.529538000E0;5.316943359E-1;1.182989960E0;9.755363617E0;9.841203352E0
3.539503000E0;5.192701721E-1;1.195114746E0;9.763446808E0;9.850016971E0
3.549468000E0;5.004093933E-1;1.185235291E0;9.750723267E0;9.835232406E0
3.559434000E0;4.993615723E-1;1.182989960E0;9.764644318E0;9.848710874E0
3.569399000E0;4.950205994E-1;1.192420349E0;9.759554901E0;9.844583463E0
3.579364000E0;5.129832458E-1;1.192420349E0;9.757608948E0;9.843574070E0
3.589330000E0;5.059478760E-1;1.185534668E0;9.738897858E0;9.823828540E0
3.599295000E0;5.295986938E-1;1.188528442E0;9.746831360E0;9.833300371E0
3.609260000E0;5.037025452E-1;1.189576263E0;9.763297119E0;9.848389644E0
3.619226000E0;5.026547241E-1;1.187330933E0;9.762398987E0;9.847174747E0
3.629191000E0;5.089416504E-1;1.189576263E0;9.758806458E0;9.844207270E0
3.639156000E0;5.212161255E-1;1.166224823E0;9.739047546E0;9.822463729E0
3.649122000E0;5.149291992E-1;1.165775757E0;9.746831360E0;9.829796883E0
3.659087000E0;5.120851135E-1;1.176253967E0;9.748028870E0;9.832083777E0
3.669052000E0;5.310955811E-1;1.189725952E0;9.756561127E0;9.843169986E0
3.679018000E0;5.222639465E-1;1.192869415E0;9.780960388E0;9.867263207E0
3.688983000E0;5.254074097E-1;1.186283112E0;9.777517548E0;9.863223102E0
3.698948000E0;5.218148804E-1;1.185085602E0;9.774074707E0;9.859475393E0
3.708914000E0;5.047503662E-1;1.175056458E0;9.757010193E0;9.840466377E0
3.718878167E0;5.297483826E-1;1.184786224E0;9.730664978E0;9.816832109E0
3.728843167E0;5.040019226E-1;1.181493073E0;9.731263733E0;9.815673062E0
3.738809167E0;5.063969421E-1;1.175056458E0;9.729317780E0;9.813094313E0
3.748774167E0;5.023553467E-1;1.177301788E0;9.747879181E0;9.831558825E0
3.758739167E0;5.224136353E-1;1.185684357E0;9.759255524E0;9.844888612E0
3.768705167E0;5.081932068E-1;1.185085602E0;9.794731750E0;9.879243811E0
3.778670167E0;5.227130127E-1;1.181193695E0;9.777068481E0;9.862023906E0
3.788635167E0;5.373825073E-1;1.189276886E0;9.761201477E0;9.848056344E0
3.798601167E0;5.138813782E-1;1.195863190E0;9.745633850E0;9.832168732E0
3.808566167E0;5.156776428E-1;1.198557587E0;9.746082916E0;9.833035947E0
3.818531167E0;5.174739075E-1;1.185235291E0;9.761949921E0;9.847244701E0
3.828497167E0;5.047503662E-1;1.173709259E0;9.769134979E0;9.852327877E0
3.838462167E0;4.989125061E-1;1.175056458E0;9.766889648E0;9.849964709E0
3.848427167E0;4.977149963E-1;1.175355835E0;9.745783539E0;9.829012074E0
3.858393167E0;5.075944519E-1;1.176852722E0;9.732161865E0;9.816191167E0
3.868358167E0;5.272036743E-1;1.181792450E0;9.729467468E0;9.815147188E0
3.878323167E0;5.185217285E-1;1.182391205E0;9.730365601E0;9.815647124E0
3.888289167E0;5.153782654E-1;1.178648987E0;9.761351166E0;9.845750595E0
3.898254167E0;5.167254639E-1;1.165626068E0;9.773326263E0;9.856145067E0
3.908219167E0;5.272036743E-1;1.180744629E0;9.783056030E0;9.868145058E0
3.918185167E0;5.117857361E-1;1.214723969E0;9.757159882E0;9.845793412E0
3.928150167E0;5.090913391E-1;1.186881866E0;9.746232605E0;9.831424747E0
3.938115167E0;5.005590820E-1;1.177900543E0;9.733359375E0;9.817142854E0
3.948081167E0;5.147795105E-1;1.177451477E0;9.749376068E0;9.833703455E0
3.958046167E0;5.138813782E-1;1.173260193E0;9.772727509E0;9.856308462E0
3.968011167E0;5.162763977E-1;1.186582489E0;9.739346924E0;9.824937548E0
3.977977167E0;5.104385376E-1;1.188229065E0;9.731862488E0;9.817412250E0
3.987942167E0;4.954696655E-1;1.178050232E0;9.738748169E0;9.822245590E0
3.997907167E0;5.279521179E-1;1.177750854E0;9.763596497E0;9.848535275E0
4.007873167E0;5.063969421E-1;1.188827820E0;9.755064240E0;9.840275797E0
4.017838167E0;5.234614563E-1;1.171314240E0;9.749974823E0;9.834022473E0
4.027803167E0;5.242098999E-1;1.180894318E0;9.750423889E0;9.835653177E0
4.037769167E0;5.125341797E-1;1.183888092E0;9.754615173E0;9.839552809E0
4.047734167E0;5.376818848E-1;1.181044006E0;9.753267975E0;9.839217598E0
4.057699167E0;5.316943359E-1;1.201102295E0;9.740095367E0;9.828265531E0
4.067665167E0;4.998106384E-1;1.180594940E0;9.751172333E0;9.835089067E0
4.077630167E0;5.147795105E-1;1.181044006E0;9.768386536E0;9.852981193E0
4.087595167E0;5.029541016E-1;1.188528442E0;9.774823151E0;9.859651632E0
4.097561167E0;5.071453857E-1;1.196012878E0;9.759554901E0;9.845636349E0
4.107526167E0;4.932243347E-1;1.183439026E0;9.733958130E0;9.818031322E0
4.117491167E0;5.098397827E-1;1.182840271E0;9.719887390E0;9.804858927E0
4.127457167E0;5.072950745E-1;1.185384979E0;9.727671204E0;9.812750526E0
4.137422167E0;5.084925842E-1;1.188229065E0;9.752220154E0;9.837492107E0
4.147387167E0;5.242098999E-1;1.199605408E0;9.755962372E0;9.843406471E0
4.157353167E0;5.140310669E-1;1.185684357E0;9.742789764E0;9.828124324E0
4.167318167E0;5.349874878E-1;1.196461945E0;9.754166107E0;9.841823471E0
4.177283167E0;5.339396667E-1;1.187779999E0;9.771679688E0;9.858074701E0
4.187249167E0;5.263055420E-1;1.188229065E0;9.757758636E0;9.843918907E0
4.197214167E0;5.355862427E-1;1.188827820E0;9.765243073E0;9.851910296E0
4.207179167E0;5.195695496E-1;1.198407898E0;9.749974823E0;9.837080007E0
4.217145167E0;5.084925842E-1;1.194665680E0;9.747729492E0;9.833820267E0
4.227110167E0;5.059478760E-1;1.183439026E0;9.730664978E0;9.815414005E0
4.237075167E0;5.119354248E-1;1.169218597E0;9.744885406E0;9.828119942E0
4.247041167E0;5.050497437E-1;1.177002411E0;9.745783539E0;9.829583242E0
4.257006167E0;5.037025452E-1;1.191222839E0;9.747729492E0;9.833156073E0
4.266971167E0;5.025050354E-1;1.172960815E0;9.760602722E0;9.843663641E0
4.276937167E0;5.292993164E-1;1.174158325E0;9.773475952E0;9.857973307E0
4.286902167E0;5.364843750E-1;1.186582489E0;9.772727509E0;9.859107284E0
4.296867167E0;5.349874878E-1;1.197509766E0;9.764794006E0;9.852484115E0
4.306833167E0;5.287005615E-1;1.184786224E0;9.749675446E0;9.835619654E0
4.316798167E0;5.158273315E-1;1.188378754E0;9.755064240E0;9.840711367E0
4.326763167E0;5.188211060E-1;1.197360077E0;9.761051788E0;9.847892085E0
4.336729167E0;5.198689270E-1;1.180295563E0;9.757010193E0;9.841880370E0
4.346694167E0;5.267546082E-1;1.189576263E0;9.760003967E0;9.846331273E0
4.356659167E0;5.180726624E-1;1.184486847E0;9.758507080E0;9.843773098E0
4.366625167E0;5.060975647E-1;1.172511749E0;9.741442566E0;9.824796273E0
4.376590167E0;5.179229736E-1;1.171763306E0;9.764494629E0;9.848178959E0
4.386555167E0;5.212161255E-1;1.178349609E0;9.759554901E0;9.844241257E0
4.396521167E0;5.049000549E-1;1.189426575E0;9.736502838E0;9.821870858E0
4.406486167E0;4.903802490E-1;1.182540894E0;9.746831360E0;9.830544100E0
4.416451167E0;4.881349182E-1;1.187031555E0;9.759105835E0;9.843143111E0
4.426417167E0;4.998106384E-1;1.190324707E0;9.738897858E0;9.824093600E0
4.436382167E0;5.195695496E-1;1.186732178E0;9.744586029E0;9.830322612E0
4.446347167E0;5.114863586E-1;1.176403656E0;9.749525757E0;9.833554614E0
4.456313167E0;5.090913391E-1;1.182241516E0;9.772128754E0;9.856539422E0
4.466278167E0;5.075944519E-1;1.178349609E0;9.776769104E0;9.860597043E0
4.476243167E0;5.212161255E-1;1.200952606E0;9.743388519E0;9.830949763E0
4.486209167E0;5.019062805E-1;1.204844513E0;9.740843811E0;9.827898980E0
4.496174167E0;5.028044128E-1;1.175355835E0;9.732461243E0;9.816062116E0
4.506139167E0;5.307962036E-1;1.170416107E0;9.727222137E0;9.811751576E0
4.516105167E0;5.411247253E-1;1.194216614E0;9.759105835E0;9.846782012E0
4.526070167E0;5.333409119E-1;1.186881866E0;9.769434357E0;9.855708434E0
4.536035167E0;5.316943359E-1;1.194066925E0;9.774074707E0;9.861086708E0
4.546001167E0;5.493576050E-1;1.192270660E0;9.770631866E0;9.858425340E0
4.555966167E0;5.379812622E-1;1.195264435E0;9.771080933E0;9.858605556E0
4.565931167E0;5.343887329E-1;1.200054474E0;9.768685913E0;9.856618412E0
4.575897167E0;5.304968262E-1;1.179247742E0;9.739795990E0;9.825257149E0
4.585862167E0;5.239105225E-1;1.182540894E0;9.751471710E0;9.836873778E0
4.595827167E0;5.114863586E-1;1.179247742E0;9.755962372E0;9.840276690E0
4.605793167E0;4.971162415E-1;1.181942139E0;9.761650543E0;9.845503192E0
4.615758167E0;5.113366699E-1;1.182690582E0;9.755812683E0;9.840533690E0
4.625723167E0;5.126838684E-1;1.179098053E0;9.737999725E0;9.822512694E0
4.635689167E0;5.083428955E-1;1.178349609E0;9.727970581E0;9.812254172E0
4.645654167E0;5.071453857E-1;1.173858948E0;9.725874939E0;9.809576168E0
4.655619167E0;5.209167480E-1;1.187480621E0;9.715546417E0;9.801699173E0
4.665585167E0;5.301974487E-1;1.201401672E0;9.727970581E0;9.816205323E0
4.675550167E0;5.324427795E-1;1.180594940E0;9.768685913E0;9.854162785E0
4.685515167E0;5.234614563E-1;1.183738403E0;9.787696381E0;9.872904787E0
4.695481167E0;5.310955811E-1;1.179247742E0;9.779014435E0;9.864168037E0
4.705446167E0;5.363346863E-1;1.189127197E0;9.792935486E0;9.879436412E0
4.715411792E0;5.295986938E-1;1.185384979E0;9.784103851E0;9.869868312E0
4.725377792E0;5.071453857E-1;1.184486847E0;9.758656769E0;9.843352450E0
4.735342792E0;4.873864746E-1;1.165326691E0;9.720037079E0;9.801767835E0
4.745307792E0;4.662803650E-1;1.177002411E0;9.708511047E0;9.790706757E0
4.755273792E0;4.742138672E-1;1.178798676E0;9.723330231E0;9.805997955E0
4.765238792E0;5.119354248E-1;1.183289337E0;9.721683655E0;9.806802976E0
4.775203792E0;5.078938293E-1;1.184037781E0;9.744735718E0;9.829535890E0
4.785169792E0;5.571414185E-1;1.192120972E0;9.769584045E0;9.857805607E0
4.795134792E0;5.833369446E-1;1.187929688E0;9.795480194E0;9.884477283E0
4.805099792E0;5.695655823E-1;1.196761322E0;9.809101868E0;9.898238331E0
4.815065792E0;5.593867493E-1;1.168769531E0;9.804611206E0;9.889860295E0
4.825030792E0;5.477110291E-1;1.185085602E0;9.775122528E0;9.861918459E0
4.834995792E0;5.153782654E-1;1.196761322E0;9.761949921E0;9.848528757E0
4.844961792E0;4.784051514E-1;1.166673889E0;9.725126495E0;9.806532762E0
4.854926792E0;4.697232056E-1;1.176553345E0;9.733359375E0;9.815457319E0
4.864891792E0;4.352947998E-1;1.173858948E0;9.714199219E0;9.794544035E0
4.874857792E0;4.514611816E-1;1.176253967E0;9.713301086E0;9.794672460E0
4.884822792E0;4.834945679E-1;1.163979492E0;9.729317780E0;9.810618722E0
4.894787792E0;5.135820007E-1;1.184636536E0;9.757010193E0;9.842071840E0
4.904753792E0;5.270539856E-1;1.209933929E0;9.782606964E0;9.871227129E0
4.914718792E0;5.429209900E-1;1.187929688E0;9.769134979E0;9.856060998E0
4.924683792E0;5.547463989E-1;1.175056458E0;9.786349182E0;9.872240453E0
4.934649792E0;5.574407959E-1;1.184337158E0;9.773475952E0;9.860741703E0
4.944614792E0;5.216651917E-1;1.185085602E0;9.749974823E0;9.835576826E0
4.954579792E0;5.107379150E-1;1.189875641E0;9.716893616E0;9.802789338E0
4.964545792E0;5.231620789E-1;1.181792450E0;9.727970581E0;9.813447079E0
4.974510792E0;5.089416504E-1;1.170865173E0;9.728269958E0;9.811686055E0
4.984475792E0;5.140310669E-1;1.178648987E0;9.761949921E0;9.846273794E0
4.994441792E0;5.207670593E-1;1.191671906E0;9.763596497E0;9.849827248E0
5.004406792E0;5.550457764E-1;1.192869415E0;9.757608948E0;9.845910097E0
5.014371792E0;5.861810303E-1;1.189725952E0;9.767488403E0;9.857123604E0
5.024337792E0;5.739065552E-1;1.197060699E0;9.805060272E0;9.894520200E0
5.034302792E0;5.774990845E-1;1.201551361E0;9.796977081E0;9.887264070E0
5.044267792E0;5.492079163E-1;1.197060699E0;9.776469727E0;9.864783017E0
5.054233792E0;5.310955811E-1;1.199755096E0;9.760602722E0;9.848392778E0
5.064198792E0;4.956193542E-1;1.193318481E0;9.728719025E0;9.814154136E0
5.074163792E0;4.665797424E-1;1.166823578E0;9.740993500E0;9.821717176E0
5.084129792E0;4.638853455E-1;1.152453461E0;9.743837585E0;9.822713957E0
5.094094792E0;4.507127380E-1;1.161883850E0;9.727671204E0;9.807176102E0
5.104059792E0;4.652325439E-1;1.167122955E0;9.732161865E0;9.812929832E0
5.114025792E0;4.902305603E-1;1.165925446E0;9.712852020E0;9.794855921E0
5.123990792E0;5.049000549E-1;1.190474396E0;9.761201477E0;9.846481992E0
5.133955792E0;5.146298218E-1;1.204245758E0;9.790390778E0;9.877590965E0
5.143921792E0;5.251080322E-1;1.186881866E0;9.779463501E0;9.865208228E0
5.153886792E0;5.336402893E-1;1.188827820E0;9.766889648E0;9.853436809E0
5.163851792E0;5.243595886E-1;1.179846497E0;9.757010193E0;9.842064755E0
5.173817792E0;5.119354248E-1;1.185534668E0;9.745184784E0;9.830371143E0
5.183782792E0;5.141807556E-1;1.159488831E0;9.730066223E0;9.812389358E0
5.193747792E0;4.800517273E-1;1.166374512E0;9.709708557E0;9.791287935E0
5.203713792E0;4.749623108E-1;1.177152100E0;9.698032837E0;9.780752383E0
5.213678792E0;5.086422729E-1;1.193767548E0;9.695937195E0;9.782381919E0
5.223643792E0;5.204676819E-1;1.174008636E0;9.712103577E0;9.796639157E0
5.233609792E0;5.432203674E-1;1.198707275E0;9.761500854E0;9.849816568E0
5.243574792E0;5.731581116E-1;1.191222839E0;9.798923035E0;9.887690060E0
5.253539792E0;5.685177612E-1;1.200054474E0;9.809101868E0;9.898576798E0
5.263505792E0;5.716612244E-1;1.208287354E0;9.803413696E0;9.894123255E0
5.273470792E0;5.676196289E-1;1.198856964E0;9.767488403E0;9.857143591E0
5.283435792E0;5.578898621E-1;1.196611633E0;9.748777313E0;9.837773102E0
5.293401792E0;5.140310669E-1;1.166524200E0;9.744735718E0;9.827760724E0
5.303366792E0;4.845423889E-1;1.171164551E0;9.742939453E0;9.825033176E0
5.313331792E0;4.858895874E-1;1.171463928E0;9.717791748E0;9.800198615E0
5.323297792E0;4.861889648E-1;1.174757080E0;9.724378052E0;9.807138339E0
5.333262792E0;5.002597046E-1;1.178349609E0;9.737550659E0;9.821336997E0
5.343227792E0;5.191204834E-1;1.177750854E0;9.769733734E0;9.854150414E0
5.353193792E0;5.263055420E-1;1.182241516E0;9.797875214E0;9.882967734E0
5.363158792E0;5.372328186E-1;1.185384979E0;9.795180817E0;9.881261250E0
5.373123792E0;5.188211060E-1;1.182989960E0;9.782307587E0;9.867227691E0
5.383089792E0;5.456153870E-1;1.193767548E0;9.760303345E0;9.848162188E0
5.393054792E0;5.168751526E-1;1.179696808E0;9.715097351E0;9.800100052E0
5.403019792E0;5.170248413E-1;1.181193695E0;9.726324005E0;9.811417425E0
5.412985792E0;4.819976807E-1;1.198258209E0;9.733808441E0;9.819122734E0
5.422950792E0;4.725672913E-1;1.178199921E0;9.763746185E0;9.845923749E0
5.432915792E0;4.683760071E-1;1.166075134E0;9.748777313E0;9.829433677E0
5.442881792E0;4.906796265E-1;1.160686340E0;9.722881165E0;9.804202029E0
5.452846792E0;5.083428955E-1;1.197210388E0;9.701475677E0;9.788276433E0
5.462811792E0;5.409750366E-1;1.190175018E0;9.735754395E0;9.823140241E0
5.472777792E0;5.513035583E-1;1.161285095E0;9.757608948E0;9.841923138E0
5.482742792E0;5.673202515E-1;1.193767548E0;9.812844086E0;9.901456573E0
5.492707792E0;5.547463989E-1;1.172511749E0;9.830507355E0;9.915714912E0
5.502673792E0;5.472619629E-1;1.177750854E0;9.809251556E0;9.894847590E0
5.512638792E0;5.162763977E-1;1.197060699E0;9.751471710E0;9.838226271E0
5.522603792E0;5.031037903E-1;1.191222839E0;9.700278168E0;9.786088177E0
5.532569792E0;4.824467468E-1;1.185684357E0;9.686506805E0;9.770722407E0
5.542534792E0;4.611909485E-1;1.179397430E0;9.716294861E0;9.798472392E0
5.552499792E0;4.567002869E-1;1.174906769E0;9.750573578E0;9.831717356E0
5.562465792E0;4.794529724E-1;1.182989960E0;9.787995758E0;9.870876423E0
5.572430792E0;4.965174866E-1;1.186133423E0;9.746681671E0;9.831136542E0
5.582395792E0;5.143304443E-1;1.212179260E0;9.738897858E0;9.827514734E0
5.592361792E0;5.522016907E-1;1.217268677E0;9.738897858E0;9.830198432E0
5.602326792E0;5.469625854E-1;1.204694824E0;9.766290894E0;9.855500774E0
5.612291792E0;5.469625854E-1;1.176553345E0;9.811796265E0;9.897211313E0
5.622257792E0;5.144801331E-1;1.180145874E0;9.786199493E0;9.870518457E0
5.632222792E0;5.122348022E-1;1.194665680E0;9.754315796E0;9.840543035E0
5.642187792E0;5.260061646E-1;1.173709259E0;9.723928986E0;9.808622270E0
5.652153792E0;4.980143738E-1;1.162033539E0;9.721384277E0;9.803247040E0
5.662118792E0;4.917274475E-1;1.180744629E0;9.727072449E0;9.810804869E0
5.672083792E0;5.141807556E-1;1.197659454E0;9.735754395E0;9.822610837E0
5.682049792E0;5.261558533E-1;1.188528442E0;9.742340698E0;9.828664310E0
5.692014792E0;5.330415344E-1;1.173709259E0;9.757010193E0;9.841797326E0
5.701979792E0;5.289999390E-1;1.191671906E0;9.778415680E0;9.864954945E0
5.711945792E0;5.273533630E-1;1.218765564E0;9.763596497E0;9.853492153E0
5.721910875E0;5.490582275E-1;1.189426575E0;9.779762878E0;9.867115205E0
5.731875875E0;5.294490051E-1;1.184786224E0;9.775122528E0;9.860885107E0
5.741841875E0;5.057981873E-1;1.187031555E0;9.761500854E0;9.846409226E0
5.751806875E0;4.972659302E-1;1.179547119E0;9.744735718E0;9.828452524E0
5.761771875E0;4.800517273E-1;1.176852722E0;9.728419647E0;9.811094782E0
5.771737875E0;4.920268250E-1;1.176403656E0;9.726324005E0;9.809556290E0
5.781702875E0;4.808001709E-1;1.180744629E0;9.738897858E0;9.821988504E0
5.791667875E0;4.872367859E-1;1.182989960E0;9.755812683E0;9.839346830E0
5.801633875E0;5.086422729E-1;1.178050232E0;9.773475952E0;9.857350126E0
5.811598875E0;5.236111450E-1;1.179846497E0;9.770931244E0;9.855825879E0
5.821563875E0;5.285508728E-1;1.193917236E0;9.763446808E0;9.850365372E0
5.831529875E0;5.179229736E-1;1.197659454E0;9.768087158E0;9.854854596E0
5.841494875E0;5.465135193E-1;1.194066925E0;9.773775330E0;9.861600126E0
5.851459875E0;5.580395508E-1;1.191372528E0;9.771979065E0;9.860139527E0
5.861425875E0;5.402265930E-1;1.187929688E0;9.764943695E0;9.851758578E0
5.871390875E0;5.197192383E-1;1.180894318E0;9.755363617E0;9.840311925E0
5.881355875E0;5.248086548E-1;1.176703033E0;9.742340698E0;9.827169299E0
5.891321875E0;4.930746460E-1;1.185534668E0;9.758058014E0;9.842170048E0
5.901286875E0;4.827461243E-1;1.168170776E0;9.748777313E0;9.830377708E0
5.911251875E0;4.971162415E-1;1.179996185E0;9.752968597E0;9.836661630E0
5.921217875E0;4.993615723E-1;1.184187469E0;9.734107819E0;9.818580191E0
5.931182875E0;4.929249573E-1;1.173858948E0;9.768386536E0;9.851004789E0
5.941147875E0;5.066963196E-1;1.191821594E0;9.762997742E0;9.848517897E0
5.951113875E0;5.140310669E-1;1.199455719E0;9.760153656E0;9.847005705E0
5.961078875E0;5.264552307E-1;1.187330933E0;9.777816925E0;9.863701824E0
5.971043875E0;5.471122742E-1;1.190175018E0;9.784403229E0;9.871696661E0
5.981009875E0;5.164260864E-1;1.189426575E0;9.785001984E0;9.870546859E0
5.990974875E0;5.083428955E-1;1.184486847E0;9.769584045E0;9.854247511E0
6.000939875E0;5.007087708E-1;1.174757080E0;9.753118286E0;9.836365171E0
6.010905875E0;4.965174866E-1;1.172811127E0;9.738149414E0;9.821077821E0
6.020870875E0;4.796026611E-1;1.192420349E0;9.704918518E0;9.789654153E0
6.030835875E0;5.216651917E-1;1.159488831E0;9.707912292E0;9.790817637E0
6.040801875E0;5.257067871E-1;1.188678131E0;9.731413422E0;9.817827179E0
6.050766875E0;5.270539856E-1;1.194216614E0;9.736502838E0;9.823615767E0
6.060731875E0;5.472619629E-1;1.180594940E0;9.762099609E0;9.848446012E0
6.070697875E0;5.541476440E-1;1.197958832E0;9.780211945E0;9.868876869E0
6.080662875E0;5.695655823E-1;1.214125214E0;9.790390778E0;9.881814437E0
6.090627875E0;5.614823914E-1;1.193318481E0;9.782008209E0;9.870509413E0
6.100593875E0;5.373825073E-1;1.186283112E0;9.761201477E0;9.847695256E0
6.110558875E0;5.252577209E-1;1.199006653E0;9.735305328E0;9.822916189E0
6.120523875E0;5.269042969E-1;1.166973267E0;9.748028870E0;9.831760859E0
6.130489875E0;5.102888489E-1;1.174158325E0;9.747430115E0;9.831146237E0
6.140454875E0;4.888833618E-1;1.178648987E0;9.751172333E0;9.834306393E0
6.150419875E0;4.745132446E-1;1.184786224E0;9.766590271E0;9.849627746E0
6.160385875E0;4.821473694E-1;1.174757080E0;9.757309570E0;9.839594013E0
6.170350875E0;4.861889648E-1;1.171314240E0;9.750573578E0;9.832702673E0
6.180315875E0;4.873864746E-1;1.188528442E0;9.727072449E0;9.811528110E0
6.190281875E0;5.022056580E-1;1.198707275E0;9.721084900E0;9.807578768E0
6.200246875E0;5.101391602E-1;1.172661438E0;9.737850037E0;9.821461202E0
6.210211875E0;5.074447632E-1;1.172062683E0;9.760902100E0;9.844106913E0
6.220177875E0;5.117857361E-1;1.171763306E0;9.778265991E0;9.861513052E0
6.230142875E0;5.414241028E-1;1.178199921E0;9.765392761E0;9.851100999E0
6.240108875E0;5.448669434E-1;1.175505524E0;9.737550659E0;9.823369384E0
6.250073875E0;5.261558533E-1;1.190025330E0;9.742939453E0;9.829438919E0
6.260038875E0;5.261558533E-1;1.183439026E0;9.756261749E0;9.841849990E0
6.270004875E0;5.164260864E-1;1.176403656E0;9.777966614E0;9.862010574E0
6.279969875E0;5.301974487E-1;1.189276886E0;9.764494629E0;9.850931134E0
6.289934875E0;5.276527405E-1;1.194815369E0;9.757608948E0;9.844639839E0
6.299900875E0;5.158273315E-1;1.191522217E0;9.729317780E0;9.815570665E0
6.309865875E0;4.977149963E-1;1.147214355E0;9.740993500E0;9.820935564E0
6.319830875E0;4.878355408E-1;1.128952332E0;9.720635834E0;9.798126244E0
6.329796875E0;5.050497437E-1;1.185534668E0;9.738598480E0;9.823485535E0
6.339761875E0;4.929249573E-1;1.256487122E0;9.740245056E0;9.833316259E0
6.349726875E0;4.641847229E-1;1.177301788E0;9.725425873E0;9.807416345E0
6.359692875E0;4.839436340E-1;1.105600891E0;9.782008209E0;9.856177727E0
6.369657875E0;5.013075256E-1;1.200653229E0;9.805958405E0;9.891900608E0
6.379622875E0;5.261558533E-1;1.245709534E0;9.722881165E0;9.816468324E0
6.389588875E0;5.548960876E-1;1.167572021E0;9.735305328E0;9.820758827E0
6.399553875E0;5.415737915E-1;1.203048248E0;9.773775330E0;9.862419148E0
6.409518875E0;5.438191223E-1;1.191222839E0;9.804910583E0;9.891967582E0
6.419484875E0;5.378315735E-1;1.147962799E0;9.814490662E0;9.896024876E0
6.429449875E0;5.197192383E-1;1.196461945E0;9.764644318E0;9.851391167E0
6.439414875E0;5.342390442E-1;1.203347626E0;9.724827118E0;9.813547745E0
6.449380875E0;5.255570984E-1;1.195863190E0;9.708960114E0;9.796438410E0
6.459345875E0;5.167254639E-1;1.172062683E0;9.718839569E0;9.802886244E0
6.469310875E0;5.197192383E-1;1.146465912E0;9.768386536E0;9.849155684E0
6.479276875E0;5.034031677E-1;1.181493073E0;9.793833618E0;9.877677742E0
6.489241875E0;5.108876038E-1;1.192869415E0;9.751322021E0;9.837287469E0
6.499206875E0;5.189707947E-1;1.181343384E0;9.746382294E0;9.831422618E0
6.509172875E0;5.373825073E-1;1.194815369E0;9.750124512E0;9.837748305E0
6.519137875E0;5.475613403E-1;1.204096069E0;9.749376068E0;9.838699329E0
6.529102875E0;5.501060486E-1;1.194366302E0;9.787546692E0;9.875484686E0
6.539068875E0;5.288502502E-1;1.189127197E0;9.777966614E0;9.864194705E0
6.549033875E0;5.159770203E-1;1.180145874E0;9.771829376E0;9.856349523E0
6.558998875E0;5.096900940E-1;1.196461945E0;9.737400970E0;9.823862928E0
6.568964875E0;5.128335571E-1;1.199755096E0;9.699978790E0;9.787338713E0
6.578929875E0;4.855902100E-1;1.182840271E0;9.706714783E0;9.790567952E0
6.588894875E0;4.757107544E-1;1.180594940E0;9.753267975E0;9.835971804E0
6.598860875E0;4.846920776E-1;1.159937897E0;9.760602722E0;9.841226948E0
6.608825875E0;5.117857361E-1;1.184935913E0;9.749376068E0;9.834446170E0
6.618790875E0;5.072950745E-1;1.196461945E0;9.744586029E0;9.830860916E0
6.628756875E0;5.351371765E-1;1.172960815E0;9.758806458E0;9.843602610E0
6.638721875E0;5.652246094E-1;1.199455719E0;9.764195251E0;9.853815595E0
6.648686875E0;5.559439087E-1;1.190923462E0;9.767488403E0;9.855516325E0
6.658652875E0;5.349874878E-1;1.183738403E0;9.776918793E0;9.862838805E0
