"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.129433667E0;9.002279663E-1;-4.206253052E-2;9.920619965E0;9.961469778E0
3.139398667E0;7.418572998E-1;2.493814087E-1;9.764794006E0;9.796108683E0
3.149364667E0;1.072968750E0;4.673281860E-1;9.382638702E0;9.455345927E0
3.159329667E0;1.139430542E0;5.643264771E-1;9.367819519E0;9.453719314E0
3.169295667E0;1.185235291E0;6.897656250E-1;9.611213379E0;9.708551999E0
3.179260667E0;1.380279694E0;8.768765259E-1;9.821825409E0;9.957024598E0
3.189225667E0;1.558409271E0;8.976832581E-1;9.628726959E0;9.795246681E0
3.199191667E0;1.739083557E0;9.464817810E-1;9.516310730E0;9.720103358E0
3.209156667E0;1.940115509E0;9.569599915E-1;9.767338715E0;1.000403549E1
3.219122667E0;2.046993256E0;8.237370300E-1;1.006132736E1;1.030043846E1
3.229087667E0;2.147135010E0;5.438191223E-1;1.021715332E1;1.045447990E1
3.239053667E0;2.024240570E0;6.888674927E-1;1.033151550E1;1.055046449E1
3.249018667E0;1.844464417E0;8.402027893E-1;1.057954971E1;1.077194791E1
3.258984667E0;1.855840759E0;8.833131409E-1;1.059272232E1;1.079028050E1
3.268949667E0;2.016157379E0;8.810678101E-1;1.039154068E1;1.062192491E1
3.278915667E0;1.942959595E0;9.154962158E-1;1.035007690E1;1.057058736E1
3.288880667E0;1.427731018E0;9.601034546E-1;1.054302567E1;1.068249057E1
3.298846667E0;1.068029022E0;1.047821045E0;1.076187057E1;1.086537957E1
3.308811667E0;8.026309204E-1;9.231303406E-1;1.073193283E1;1.080142436E1
3.318776667E0;1.102906494E0;1.043929138E0;1.040127045E1;1.051154687E1
3.328742667E0;1.542242889E0;7.798782349E-1;1.031894165E1;1.046266123E1
3.338707667E0;1.595831451E0;5.213658142E-1;1.048165329E1;1.061525110E1
3.348673667E0;1.678459625E0;4.719685364E-1;1.046728317E1;1.061150310E1
3.358638667E0;1.614991608E0;5.590873718E-1;1.034079620E1;1.048107069E1
3.368604667E0;1.707648926E0;7.262896729E-1;1.022089554E1;1.038798667E1
3.378569667E0;1.459614716E0;9.285191345E-1;1.022014709E1;1.036552119E1
3.388535667E0;1.241069183E0;1.037492523E0;1.022897873E1;1.035609238E1
3.398500667E0;1.542841644E0;8.973838806E-1;9.860445099E0;1.002068040E1
3.408466667E0;1.570384369E0;6.499484253E-1;9.832153931E0;9.977965270E0
3.418431667E0;1.252595215E0;5.248086548E-1;1.007899063E1;1.017007724E1
3.428397667E0;1.255289612E0;5.408253479E-1;9.925859070E0;1.001952705E1
3.438362667E0;9.428892517E-1;7.262896729E-1;9.871971130E0;9.943457690E0
3.448327667E0;7.635621643E-1;7.081773376E-1;9.842482452E0;9.897424066E0
3.458293667E0;9.608518982E-1;6.231541443E-1;9.595196686E0;9.663299483E0
3.468258667E0;9.788145447E-1;4.781057739E-1;9.684560852E0;9.745633994E0
3.478224667E0;1.008153534E0;3.844006348E-1;9.903555450E0;9.962155789E0
3.488189667E0;1.040186920E0;4.474195862E-1;9.984836426E0;1.004883732E1
3.498155667E0;8.693920898E-1;6.351292419E-1;1.002240829E1;1.008007439E1
3.508120667E0;7.592211914E-1;7.897576904E-1;9.986483002E0;1.004639123E1
3.518086667E0;6.014492798E-1;8.533753967E-1;9.898615723E0;9.953521187E0
3.528051667E0;4.990621948E-1;7.656578064E-1;9.952054596E0;9.993932441E0
3.538017667E0;4.119433594E-1;5.974076843E-1;1.014275803E1;1.016868397E1
3.547982667E0;3.704795837E-1;5.939648438E-1;1.016191818E1;1.018600169E1
3.557947667E0;5.481600952E-1;7.414082336E-1;1.006207581E1;1.010423353E1
3.567913667E0;7.695497131E-1;5.885760498E-1;1.017958145E1;1.022558101E1
3.577878667E0;7.310797119E-1;3.951782227E-1;1.013093262E1;1.016496134E1
3.587844667E0;5.477110291E-1;3.655398560E-1;9.877060547E0;9.898986403E0
3.597809667E0;4.173321533E-1;4.634362793E-1;1.019799316E1;1.021704477E1
3.607775667E0;2.204914856E-1;3.809577942E-1;1.015697845E1;1.016651153E1
3.617740667E0;1.932481384E-1;4.369413757E-1;1.013123199E1;1.014249103E1
3.627706667E0;2.790197754E-1;5.447172546E-1;1.017539017E1;1.019377918E1
3.637671667E0;2.695893860E-1;5.366340637E-1;1.007524841E1;1.009313059E1
3.647637667E0;3.104544067E-1;4.876858521E-1;1.005758514E1;1.007418673E1
3.657602667E0;4.610412598E-1;4.061054993E-1;9.853858795E0;9.872994170E0
3.667568667E0;5.298980713E-1;2.713856506E-1;9.829758911E0;9.847771443E0
3.677533667E0;1.754351807E-1;2.784210205E-1;9.957293701E0;9.962730229E0
